z,vpotbasa,vxcpotbasa
4.000000000000003553e-02,3.421399413456803207e-01,-1.510423571397534914e+00
4.100000000000036948e-02,3.463289326573368299e-01,-1.502169790568492314e+00
4.199999999999981526e-02,3.510322363114775635e-01,-1.493349021866573478e+00
4.300000000000014921e-02,3.561393571637749833e-01,-1.484073411153132849e+00
4.400000000000048317e-02,3.615499369251451989e-01,-1.474444935988802774e+00
4.499999999999992895e-02,3.671736832290287134e-01,-1.464555477789537985e+00
4.600000000000026290e-02,3.729301229345761137e-01,-1.454487068950789386e+00
4.699999999999970868e-02,3.787482163768288168e-01,-1.444312279809774946e+00
4.800000000000004263e-02,3.845658665054257908e-01,-1.434094709464360573e+00
4.900000000000037659e-02,3.903293534883192639e-01,-1.423889551875586967e+00
4.999999999999982236e-02,3.959927216322264298e-01,-1.413744209026784215e+00
5.100000000000015632e-02,4.015171415921380271e-01,-1.403698928981103933e+00
5.200000000000049027e-02,4.068702669816505746e-01,-1.393787449267927858e+00
5.299999999999993605e-02,4.120256007924240071e-01,-1.384037630556140375e+00
5.400000000000027001e-02,4.169618835885089414e-01,-1.374472068519581258e+00
5.499999999999971578e-02,4.216625123323557434e-01,-1.365108674874769612e+00
5.600000000000004974e-02,4.261149959677336119e-01,-1.355961222167513469e+00
5.700000000000038369e-02,4.303104515491056326e-01,-1.347039847607093499e+00
5.799999999999982947e-02,4.342431427670201405e-01,-1.338351514222069216e+00
5.900000000000016342e-02,4.379100611569645696e-01,-1.329900430197461292e+00
6.000000000000049738e-02,4.413105490670105047e-01,-1.321688425929617772e+00
6.099999999999994316e-02,4.444459625610951981e-01,-1.313715291282710806e+00
6.200000000000027711e-02,4.473193718091343918e-01,-1.305979075652925481e+00
6.299999999999972289e-02,4.499352961204934886e-01,-1.298476352787663712e+00
6.400000000000005684e-02,4.522994705721650188e-01,-1.291202454843106695e+00
6.500000000000039080e-02,4.544186411278688387e-01,-1.284151677376229150e+00
6.599999999999983658e-02,4.563003852041462860e-01,-1.277317459240849828e+00
6.700000000000017053e-02,4.579529547823974478e-01,-1.270692540301196383e+00
6.800000000000050449e-02,4.593851393652670367e-01,-1.264269098025566418e+00
6.899999999999995026e-02,4.606061463094399122e-01,-1.258038868195663129e+00
7.000000000000028422e-02,4.616254963168115455e-01,-1.251993250109053823e+00
7.099999999999972999e-02,4.624529321184880359e-01,-1.246123397794789645e+00
7.200000000000006395e-02,4.630983386308691330e-01,-1.240420300731052139e+00
7.300000000000039790e-02,4.635716730929601570e-01,-1.234874854133342303e+00
7.399999999999984368e-02,4.638829039046212244e-01,-1.229477920750509545e+00
7.500000000000017764e-02,4.640419570740605404e-01,-1.224220384607537238e+00
7.600000000000051159e-02,4.640586693487189218e-01,-1.219093198902919450e+00
7.699999999999995737e-02,4.639427472470435410e-01,-1.214087426950660298e+00
7.800000000000029132e-02,4.637037313306762165e-01,-1.209194278637217845e+00
7.899999999999973710e-02,4.633509651590100864e-01,-1.204405142193081701e+00
8.000000000000007105e-02,4.628935684529351668e-01,-1.199711611308040382e+00
8.100000000000040501e-02,4.623404140640597904e-01,-1.195105508431617558e+00
8.199999999999985079e-02,4.617001084019484725e-01,-1.190578905110227348e+00
