z,vpotbas,vxcpotbas
4.599999999999999645e-01,1.174124718272657186e-01,-2.065909089780588737e-01
4.699999999999997513e-01,1.060596556636665966e-01,-2.044781169028328516e-01
4.800000000000004263e-01,9.514714953576935974e-02,-2.035523052175828851e-01
4.900000000000002132e-01,8.470070942890373100e-02,-2.036579103671807833e-01
5.000000000000000000e-01,7.474153531379357229e-02,-2.046338957126917490e-01
5.099999999999997868e-01,6.528642813648563581e-02,-2.063206704191347940e-01
5.200000000000004619e-01,5.634797777412262065e-02,-2.085654747214602811e-01
5.300000000000002487e-01,4.793477745081312080e-02,-2.112262195756021976e-01
5.400000000000000355e-01,4.005165986847097903e-02,-2.141739276303560868e-01
5.499999999999998224e-01,3.269995025416941314e-02,-2.172940066969257511e-01
5.600000000000004974e-01,2.587773162889736578e-02,-2.204866125444182867e-01
5.700000000000002842e-01,1.958011783141933027e-02,-2.236663470858681335e-01
5.800000000000000711e-01,1.379953015420751217e-02,-2.267615048679792189e-01
5.899999999999998579e-01,8.525973837580524961e-03,-2.297130402258502069e-01
6.000000000000005329e-01,3.747311097761302223e-03,-2.324733874005336653e-01
6.100000000000003197e-01,-5.504721869525330824e-04,-2.350052288761058650e-01
6.200000000000001066e-01,-4.383008558060286219e-03,-2.372802778249756273e-01
6.299999999999998934e-01,-7.767301815942789789e-03,-2.392781168379043977e-01
6.399999999999996803e-01,-1.072149219149415300e-02,-2.409851181407560716e-01
6.500000000000003553e-01,-1.326463504223499013e-02,-2.423934575505152789e-01
6.600000000000001421e-01,-1.541649391665217417e-02,-2.435002264127425209e-01
6.699999999999999289e-01,-1.719734852007326342e-02,-2.443066398921497628e-01
6.799999999999997158e-01,-1.862781784347339320e-02,-2.448173369567904767e-01
6.900000000000003908e-01,-1.972869848270297766e-02,-2.450397651795065690e-01
7.000000000000001776e-01,-2.052081797807686625e-02,-2.449836429959897643e-01
7.099999999999999645e-01,-2.102490284080363314e-02,-2.446604916424057474e-01
7.199999999999997513e-01,-2.126146080052057630e-02,-2.440832293318815627e-01
7.300000000000004263e-01,-2.125067670421712518e-02,-2.432658207224305813e-01
7.400000000000002132e-01,-2.101232141785969176e-02,-2.422229752040956641e-01
7.500000000000000000e-01,-2.056567302496661864e-02,-2.409698883457359331e-01
7.599999999999997868e-01,-1.992944957817002760e-02,-2.395220211825859202e-01
7.700000000000004619e-01,-1.912175263761314858e-02,-2.378949129048860689e-01
7.800000000000002487e-01,-1.816002082125506290e-02,-2.361040228035267974e-01
7.900000000000000355e-01,-1.706099259443755178e-02,-2.341645979276878731e-01
7.999999999999998224e-01,-1.584067753731954742e-02,-2.320915632468332213e-01
8.100000000000004974e-01,-1.451433534718885032e-02,-2.298994316241889102e-01
8.200000000000002842e-01,-1.309646185663421170e-02,-2.276022311801471076e-01
8.300000000000000711e-01,-1.160078137677561516e-02,-2.252134475207410169e-01
8.399999999999998579e-01,-1.004024470607617348e-02,-2.227459795028709222e-01
8.500000000000005329e-01,-8.427032178759397141e-03,-2.202121063214567409e-01
8.600000000000003197e-01,-6.772561161763723803e-03,-2.176234646493738212e-01
8.700000000000001066e-01,-5.087497444847433048e-03,-2.149910344492761971e-01
8.799999999999998934e-01,-3.381770004414585973e-03,-2.123251322518945605e-01
8.899999999999996803e-01,-1.664588657442150899e-03,-2.096354107362519981e-01
9.000000000000003553e-01,5.553584275905243395e-05,-2.069308639496414415e-01
9.100000000000001421e-01,1.770769682584272253e-03,-2.042198369613809350e-01
9.199999999999999289e-01,3.473932215912467480e-03,-2.015100394270251949e-01
9.299999999999997158e-01,5.158470890925720420e-03,-1.988085623771040922e-01
9.400000000000003908e-01,6.818435191868865708e-03,-1.961218975499772477e-01
9.500000000000001776e-01,8.448449881527653194e-03,-1.934559587541158643e-01
9.599999999999999645e-01,1.004368780147349427e-02,-1.908161049581464930e-01
9.699999999999997513e-01,1.159984245980791306e-02,-1.882071644129085231e-01
9.800000000000004263e-01,1.311310061030744600e-02,-1.856334597012678778e-01
9.900000000000002132e-01,1.458011500251567283e-02,-1.830988332936669960e-01
1.000000000000000000e+00,1.599797745949119165e-02,-1.806066733065197494e-01
1.009999999999999787e+00,1.736419241858187801e-02,-1.781599392724526609e-01
1.020000000000000462e+00,1.867665105075903831e-02,-1.757611877439592685e-01
1.030000000000000249e+00,1.993360605569527433e-02,-1.734125974755679478e-01
1.040000000000000036e+00,2.113364721287103176e-02,-1.711159941759789471e-01
1.049999999999999822e+00,2.227567775352531920e-02,-1.688728745403652032e-01
