z,vpotbasa,vxcpotbasa
0.000000000000000000e+00,-1.752180172205432651e+00,-7.595103273408819078e+00
1.000000000000333955e-03,-1.692039758429921381e+00,-7.534728194988359107e+00
1.999999999999779732e-03,-1.517386486981413540e+00,-7.359372513110110425e+00
3.000000000000113687e-03,-1.244655921739400650e+00,-7.085476409736832792e+00
4.000000000000447642e-03,-8.985258854345155033e-01,-6.737724985371247755e+00
4.999999999999893419e-03,-5.084259626093812212e-01,-6.345557206489725210e+00
6.000000000000227374e-03,-1.046590072422759476e-01,-5.939286763527745094e+00
6.999999999999673150e-03,2.851695892099456175e-01,-5.546530687182439578e+00
8.000000000000007105e-03,6.388576322816600372e-01,-5.189503039366193171e+00
9.000000000000341061e-03,9.411331824387215716e-01,-4.883487411617454477e+00
9.999999999999786837e-03,1.183963752684677129e+00,-4.636527438114747213e+00
1.100000000000012079e-02,1.365842723861944386e+00,-4.450140240385008106e+00
1.200000000000045475e-02,1.490394109739758388e+00,-4.320711645770058951e+00
1.299999999999990052e-02,1.564679286656721624e+00,-4.241189528131227959e+00
1.400000000000023448e-02,1.597542893005563513e+00,-4.202738026460314913e+00
1.499999999999968026e-02,1.598233356401290495e+00,-4.196117149980553407e+00
1.600000000000001421e-02,1.575414748371942952e+00,-4.212671044201213633e+00
1.700000000000034817e-02,1.536582262032689883e+00,-4.244912608817342559e+00
1.799999999999979394e-02,1.487821659301987509e+00,-4.286764114205433351e+00
1.900000000000012790e-02,1.433817864712217283e+00,-4.333548641049427275e+00
2.000000000000046185e-02,1.378013615522921675e+00,-4.381831438654086419e+00
2.099999999999990763e-02,1.322834822034164581e+00,-4.429194554675151885e+00
2.200000000000024158e-02,1.269923803760614422e+00,-4.474003578143234350e+00
2.299999999999968736e-02,1.220346198443105656e+00,-4.515200704453653735e+00
2.400000000000002132e-02,1.174757092671210756e+00,-4.552138578834269644e+00
2.500000000000035527e-02,1.133525082261273020e+00,-4.584456210991432634e+00
2.599999999999980105e-02,1.096820045502809871e+00,-4.611991183215074841e+00
2.700000000000013500e-02,1.064672978048186280e+00,-4.634719799708699739e+00
2.800000000000046896e-02,1.037016055316261731e+00,-4.652717014548922947e+00
2.899999999999991473e-02,1.013709604971235523e+00,-4.666129453630492918e+00
3.000000000000024869e-02,9.945608539216578281e-01,-4.675156665985897853e+00
3.099999999999969447e-02,9.793376808259111055e-01,-4.680037372912238425e+00
3.200000000000002842e-02,9.677793548083315489e-01,-4.681038733216247749e+00
3.300000000000036238e-02,9.596053852684895968e-01,-4.678447498952979622e+00
3.399999999999980815e-02,9.545230736125119853e-01,-4.672562472121699173e+00
3.500000000000014211e-02,9.522340526571299035e-01,-4.663687971144566013e+00
3.600000000000047606e-02,9.524399416879667513e-01,-4.652128185646758673e+00
3.699999999999992184e-02,9.548471742979046661e-01,-4.638182355587229466e+00
3.800000000000025580e-02,9.591710323129289950e-01,-4.622140746106956577e+00
3.899999999999970157e-02,9.651389181930891681e-01,-4.604281381781775373e+00
4.000000000000003553e-02,9.724929067093806001e-01,-4.584867501285875946e+00
4.100000000000036948e-02,9.809916273466068315e-01,-4.564145683390816721e+00
4.199999999999981526e-02,9.904115383606927336e-01,-4.542344574504957322e+00
4.300000000000014921e-02,1.000547660306130293e+00,-4.519674161986470651e+00
4.400000000000048317e-02,1.011213840751997495e+00,-4.496325512482274078e+00
4.499999999999992895e-02,1.022242622938601908e+00,-4.472470906789560274e+00
4.600000000000026290e-02,1.033484789646677005e+00,-4.448264297102632270e+00
4.699999999999970868e-02,1.044808650015798257e+00,-4.423842023708079552e+00
4.800000000000004263e-02,1.056099131944069125e+00,-4.399323722302145967e+00
4.900000000000037659e-02,1.067256736497754765e+00,-4.374813371594911793e+00
4.999999999999982236e-02,1.078196403892432986e+00,-4.350400427459778285e+00
5.100000000000015632e-02,1.088846333454330351e+00,-4.326161003678385519e+00
5.200000000000049027e-02,1.099146792852092824e+00,-4.302159062631724318e+00
5.299999999999993605e-02,1.109048945059996960e+00,-4.278447588552286796e+00
5.400000000000027001e-02,1.118513715165203815e+00,-4.255069720854104176e+00
5.499999999999971578e-02,1.127510713398037545e+00,-4.232059830672663558e+00
5.600000000000004974e-02,1.136017225726331903e+00,-4.209444531349344487e+00
5.700000000000038369e-02,1.144017279046540381e+00,-4.187243613155732902e+00
5.799999999999982947e-02,1.151500784425578239e+00,-4.165470899099267932e+00
5.900000000000016342e-02,1.158462758965023598e+00,-4.144135024716383064e+00
6.000000000000049738e-02,1.164902624622332628e+00,-4.123240139362451373e+00
6.099999999999994316e-02,1.170823580664799302e+00,-4.102786534279532660e+00
6.200000000000027711e-02,1.176232045276088822e+00,-4.082771202398438604e+00
6.299999999999972289e-02,1.181137161105066058e+00,-4.063188332412980941e+00
6.400000000000005684e-02,1.185550359165823853e+00,-4.044029746988650587e+00
6.500000000000039080e-02,1.189484975393678701e+00,-4.025285286607299895e+00
6.599999999999983658e-02,1.192955914269625994e+00,-4.006943147405362282e+00
6.700000000000017053e-02,1.195979354186690991e+00,-3.988990178309854251e+00
6.800000000000050449e-02,1.198572489596708479e+00,-3.971412137658233199e+00
6.899999999999995026e-02,1.200753305404387739e+00,-3.954193921956279389e+00
7.000000000000028422e-02,1.202540379533721948e+00,-3.937319765468390464e+00
7.099999999999972999e-02,1.203952710054891018e+00,-3.920773412832594840e+00
7.200000000000006395e-02,1.205009563708755671e+00,-3.904538273217630362e+00
7.300000000000039790e-02,1.205730343087603185e+00,-3.888597554461691974e+00
7.399999999999984368e-02,1.206134470116792867e+00,-3.872934381526476955e+00
7.500000000000017764e-02,1.206241283827602206e+00,-3.857531899354043059e+00
7.600000000000051159e-02,1.206069950715344508e+00,-3.842373365583405143e+00
7.699999999999995737e-02,1.205639386239240274e+00,-3.827442229041368549e+00
7.800000000000029132e-02,1.204968186243861261e+00,-3.812722200476619250e+00
7.899999999999973710e-02,1.204074567269165286e+00,-3.798197314459315521e+00
8.000000000000007105e-02,1.202976314871234464e+00,-3.783851981912351725e+00
8.100000000000040501e-02,1.201690739202582403e+00,-3.769671035313769014e+00
8.199999999999985079e-02,1.200234637203516641e+00,-3.755639768798155309e+00
8.300000000000018474e-02,1.198624260838188071e+00,-3.741743971183642437e+00
8.400000000000051870e-02,1.196875290874372055e+00,-3.727969953082055810e+00
8.499999999999996447e-02,1.195002815757638004e+00,-3.714304569600055395e+00
8.600000000000029843e-02,1.193021315171388430e+00,-3.700735237793691290e+00
8.699999999999974420e-02,1.190944647906606146e+00,-3.687249950012276845e+00
8.800000000000007816e-02,1.188786043690835292e+00,-3.673837283440073875e+00
8.900000000000041211e-02,1.186558098647070736e+00,-3.660486404666071891e+00
8.999999999999985789e-02,1.184272774070571188e+00,-3.647187073541950042e+00
9.100000000000019185e-02,1.181941398226755480e+00,-3.633929641272199085e+00
9.200000000000052580e-02,1.179574670886764487e+00,-3.620705046673486471e+00
9.299999999999997158e-02,1.177182670329648850e+00,-3.607504810604049261e+00
9.400000000000030553e-02,1.174774862552081967e+00,-3.594321026839713884e+00
9.499999999999975131e-02,1.172360112438151303e+00,-3.581146353268766624e+00
9.600000000000008527e-02,1.169946696653314300e+00,-3.567973998407664382e+00
9.700000000000041922e-02,1.167542318038454319e+00,-3.554797707012467001e+00
9.799999999999986500e-02,1.165154121291704925e+00,-3.541611747645912800e+00
9.900000000000019895e-02,1.162788709737837545e+00,-3.528410893982435681e+00
1.000000000000005329e-01,1.160452162997152037e+00,-3.515190409320199549e+00
1.009999999999999787e-01,1.158150055378048826e+00,-3.501946028247838072e+00
