z,vpotbas,vxcpotbas
0.000000000000000000e+00,3.088420339860506125e+00,-2.669950821859378820e+00
9.999999999999786837e-03,1.568292467140053770e+00,-4.177628244280656489e+00
2.000000000000046185e-02,7.639119134389831256e-01,-4.947343086419594194e+00
3.000000000000024869e-02,1.043918937763741006e+00,-4.614384550635698190e+00
4.000000000000003553e-02,1.253273777557307733e+00,-4.337059263770956186e+00
4.999999999999982236e-02,1.293691707292345283e+00,-4.216566236554606384e+00
6.000000000000049738e-02,1.248993914216493195e+00,-4.171527601610582892e+00
7.000000000000028422e-02,1.190981614115134812e+00,-4.132208979040519203e+00
8.000000000000007105e-02,1.152480108585617558e+00,-4.067575629218572963e+00
8.999999999999985789e-02,1.139779742193127943e+00,-3.972880946517690859e+00
1.000000000000005329e-01,1.147836948304493232e+00,-3.854476186877177746e+00
1.100000000000003197e-01,1.168535400270708235e+00,-3.721572109305185450e+00
1.200000000000001066e-01,1.194184368947902586e+00,-3.582772915585176854e+00
1.299999999999998934e-01,1.218857277166054631e+00,-3.444769188519833492e+00
1.399999999999996803e-01,1.238715451339715390e+00,-3.312039213575174390e+00
1.500000000000003553e-01,1.251807084269574544e+00,-3.187068230384170420e+00
1.600000000000001421e-01,1.257636913721676297e+00,-3.070792095130692179e+00
1.699999999999999289e-01,1.256697858763091702e+00,-2.963076299497000576e+00
1.799999999999997158e-01,1.250065540045637746e+00,-2.863130897774455619e+00
1.900000000000003908e-01,1.239089737778854117e+00,-2.769827936401959789e+00
2.000000000000001776e-01,1.225179306480751240e+00,-2.681924954410779272e+00
2.099999999999999645e-01,1.209662602318239522e+00,-2.598212339363429990e+00
2.199999999999997513e-01,1.193703981117001156e+00,-2.517603799025739608e+00
2.300000000000004263e-01,1.178260386479500488e+00,-2.439185816438515175e+00
2.400000000000002132e-01,1.164066125385409434e+00,-2.362237987279759643e+00
2.500000000000000000e-01,1.151637094159192021e+00,-2.286233046762077503e+00
2.599999999999997868e-01,1.141287877543539997e+00,-2.210823288874818715e+00
2.700000000000004619e-01,1.133156644375810540e+00,-2.135818588694275544e+00
2.800000000000002487e-01,1.127233921775900205e+00,-2.061160076638610228e+00
2.900000000000000355e-01,1.123392313963369471e+00,-1.986892509138871166e+00
2.999999999999998224e-01,1.121415093335207391e+00,-1.913137488868712488e+00
3.100000000000004974e-01,1.121022326683120962e+00,-1.840068934533013678e+00
3.200000000000002842e-01,1.121893794065565109e+00,-1.767891580817791075e+00
3.300000000000000711e-01,1.123688407357319674e+00,-1.696822830369210999e+00
