z,vpotbasa,vxcpotbasa
0.000000000000000000e+00,1.080920596571885328e+00,-3.586719274098089105e-01
1.000000000000333955e-03,1.073112848412542064e+00,-3.664476978086677050e-01
1.999999999999779732e-03,1.050098093828416568e+00,-3.893666375118098877e-01
3.000000000000113687e-03,1.013068300426814616e+00,-4.262371287357071825e-01
4.000000000000447642e-03,9.639021983123079451e-01,-4.751810069854731644e-01
4.999999999999893419e-03,9.050161769639598619e-01,-5.337826397094446174e-01
6.000000000000227374e-03,8.391791065171854136e-01,-5.992740738872572859e-01
6.999999999999673150e-03,7.693106050578798483e-01,-6.687367335721295936e-01
8.000000000000007105e-03,6.982828608356248523e-01,-7.392995612609634115e-01
9.000000000000341061e-03,6.287441664600841307e-01,-8.083154486239283454e-01
9.999999999999786837e-03,5.629783001389859765e-01,-8.735018237488590964e-01
1.100000000000012079e-02,5.028085428010754532e-01,-9.330366075974897422e-01
1.200000000000045475e-02,4.495493219010553432e-01,-9.856065498636923383e-01
1.299999999999990052e-02,4.040030632620843498e-01,-1.030410363075626945e+00
1.400000000000023448e-02,3.664954854433040143e-01,-1.067123420172888748e+00
1.499999999999968026e-02,3.369397068095199010e-01,-1.095833644609453428e+00
1.600000000000001421e-02,3.149182896999006553e-01,-1.116959467552608221e+00
1.700000000000034817e-02,2.997725953524776887e-01,-1.131160477355851457e+00
1.799999999999979394e-02,2.906902501846703180e-01,-1.139249959573431781e+00
1.900000000000012790e-02,2.867837045639977100e-01,-1.142116345263214150e+00
2.000000000000046185e-02,2.871553567859819189e-01,-1.140658094228984343e+00
2.099999999999990763e-02,2.909471295945215141e-01,-1.135734124879397289e+00
2.200000000000024158e-02,2.973744382830196820e-01,-1.128129851660602645e+00
2.299999999999968736e-02,3.057460135930357703e-01,-1.118537366354866336e+00
2.400000000000002132e-02,3.154719903470617481e-01,-1.107547352375928051e+00
2.500000000000035527e-02,3.260630874525819456e-01,-1.095649906531926288e+00
2.599999999999980105e-02,3.371236902946885827e-01,-1.083241457288152354e+00
2.700000000000013500e-02,3.483413337105739638e-01,-1.070635281745163425e+00
2.800000000000046896e-02,3.594746036492194596e-01,-1.058073603175987643e+00
2.899999999999991473e-02,3.703409398815615816e-01,-1.045739787178938673e+00
3.000000000000024869e-02,3.808053130307210710e-01,-1.033769663298359731e+00
3.099999999999969447e-02,3.907703176014502011e-01,-1.022261430458367037e+00
3.200000000000002842e-02,4.001678915646196266e-01,-1.011283936108426929e+00
3.300000000000036238e-02,4.089526440889247327e-01,-1.000883346940222296e+00
3.399999999999980815e-02,4.170966341624493534e-01,-9.910883692213980911e-01
3.500000000000014211e-02,4.245853751677726162e-01,-9.819142433322085584e-01
3.600000000000047606e-02,4.314148234238045498e-01,-9.733657542820909336e-01
3.699999999999992184e-02,4.375891236108540028e-01,-9.654394857970627353e-01
3.800000000000025580e-02,4.431189158507821135e-01,-9.581255128444582381e-01
3.899999999999970157e-02,4.480200472131919964e-01,-9.514086899420942656e-01
4.000000000000003553e-02,4.523125676296922970e-01,-9.452696551483309451e-01
4.100000000000036948e-02,4.560199228171776253e-01,-9.396856372294738469e-01
4.199999999999981526e-02,4.591682832885832788e-01,-9.346311268447369258e-01
4.300000000000014921e-02,4.617859687574545902e-01,-9.300784524037601919e-01
4.400000000000048317e-02,4.639029419097850937e-01,-9.259982865955203035e-01
4.499999999999992895e-02,4.655503556456609404e-01,-9.223600996490793902e-01
4.600000000000026290e-02,4.667601445515523473e-01,-9.191325682868105584e-01
4.699999999999970868e-02,4.675646555065886556e-01,-9.162839454302558195e-01
4.800000000000004263e-02,4.679963147299138759e-01,-9.137823937195942436e-01
4.900000000000037659e-02,4.680873298323550147e-01,-9.115962840552710444e-01
4.999999999999982236e-02,4.678694259707558700e-01,-9.096944596418876650e-01
5.100000000000015632e-02,4.673736153111860414e-01,-9.080464672168553353e-01
5.200000000000049027e-02,4.666299988825078904e-01,-9.066227554631601793e-01
5.299999999999993605e-02,4.656675996685105678e-01,-9.053948423942211887e-01
5.400000000000027001e-02,4.645142255209995241e-01,-9.043354526192268761e-01
5.499999999999971578e-02,4.631963602221328413e-01,-9.034186272449097332e-01
5.600000000000004974e-02,4.617390808062711294e-01,-9.026198059457495315e-01
5.700000000000038369e-02,4.601659990812423384e-01,-9.019158863338316845e-01
5.799999999999982947e-02,4.584992251701501820e-01,-9.012852605094531233e-01
5.900000000000016342e-02,4.567593508272066449e-01,-9.007078318429188046e-01
6.000000000000049738e-02,4.549654502610960272e-01,-9.001650147085566989e-01
6.099999999999994316e-02,4.531350962222134848e-01,-8.996397180045628827e-01
6.200000000000027711e-02,4.512843891702560395e-01,-8.991163164903814842e-01
6.299999999999972289e-02,4.494279974299517644e-01,-8.985806106417368877e-01
6.400000000000005684e-02,4.475792063591506054e-01,-8.980197776026814793e-01
6.500000000000039080e-02,4.457499746894918458e-01,-8.974223147981471582e-01
6.599999999999983658e-02,4.439509963495597011e-01,-8.967779782792292265e-01
6.700000000000017053e-02,4.421917662391490200e-01,-8.960777169391349606e-01
6.800000000000050449e-02,4.404806485862857723e-01,-8.953136041692080216e-01
6.899999999999995026e-02,4.388249466819683642e-01,-8.944787682326814648e-01
7.000000000000028422e-02,4.372309729480322593e-01,-8.935673220139589423e-01
7.099999999999972999e-02,4.357041184481056373e-01,-8.925742937920249087e-01
7.200000000000006395e-02,4.342489210980333691e-01,-8.914955587595845277e-01
7.300000000000039790e-02,4.328691319689496053e-01,-8.903277729100825821e-01
7.399999999999984368e-02,4.315677792017237335e-01,-8.890683090457699445e-01
7.500000000000017764e-02,4.303472291654325543e-01,-8.877151955463765676e-01
7.600000000000051159e-02,4.292092445941150247e-01,-8.862670585879374174e-01
7.699999999999995737e-02,4.281550395254356545e-01,-8.847230666064935800e-01
7.800000000000029132e-02,4.271853309422468659e-01,-8.830828794651368607e-01
7.899999999999973710e-02,4.263003870838488751e-01,-8.813465993422209266e-01
8.000000000000007105e-02,4.255000724485702435e-01,-8.795147262581199943e-01
8.100000000000040501e-02,4.247838895541180548e-01,-8.775881162308136751e-01
8.199999999999985079e-02,4.241510175575936570e-01,-8.755679426585952774e-01
8.300000000000018474e-02,4.236003478642755837e-01,-8.734556607806942541e-01
8.400000000000051870e-02,4.231305168741090750e-01,-8.712529749048021355e-01
8.499999999999996447e-02,4.227399360282224627e-01,-8.689618086109962558e-01
8.600000000000029843e-02,4.224268193257043613e-01,-8.665842769812694968e-01
8.699999999999974420e-02,4.221892084842024939e-01,-8.641226617506516661e-01
8.800000000000007816e-02,4.220249959173389964e-01,-8.615793882477253973e-01
8.900000000000041211e-02,4.219319456984277350e-01,-8.589570045752624727e-01
8.999999999999985789e-02,4.219077126739878558e-01,-8.562581625659979601e-01
9.100000000000019185e-02,4.219498598828584912e-01,-8.534856002834790845e-01
9.200000000000052580e-02,4.220558744277042029e-01,-8.506421267031843980e-01
9.299999999999997158e-02,4.222231819359222316e-01,-8.477306066179038924e-01
9.400000000000030553e-02,4.224491597367221463e-01,-8.447539479705989951e-01
9.499999999999975131e-02,4.227311488707850007e-01,-8.417150901382832728e-01
9.600000000000008527e-02,4.230664650386762871e-01,-8.386169924821144095e-01
9.700000000000041922e-02,4.234524085842727992e-01,-8.354626249368621860e-01
9.799999999999986500e-02,4.238862736000152953e-01,-8.322549587622622980e-01
9.900000000000019895e-02,4.243653562319078532e-01,-8.289969583930014707e-01
1.000000000000005329e-01,4.248869622539618307e-01,-8.256915740213915944e-01
1.009999999999999787e-01,4.254484139742140680e-01,-8.223417345841652626e-01
1.020000000000003126e-01,4.260470565275857879e-01,-8.189503417294612397e-01
1.029999999999997584e-01,4.266802636046764796e-01,-8.155202641801166941e-01
1.040000000000000924e-01,4.273454426600824529e-01,-8.120543324773756844e-01
1.050000000000004263e-01,4.280400396389384410e-01,-8.085553344025956379e-01
1.059999999999998721e-01,4.287615432561514561e-01,-8.050260107435790458e-01
1.070000000000002061e-01,4.295074888590302287e-01,-8.014690518049387702e-01
1.080000000000005400e-01,4.302754619008104520e-01,-7.978870934627193545e-01
1.089999999999999858e-01,4.310631010498245930e-01,-7.942827146839323005e-01
1.100000000000003197e-01,4.318681009566758267e-01,-7.906584344630867012e-01
1.109999999999997655e-01,4.326882146997904632e-01,-7.870167095889192277e-01
1.120000000000000995e-01,4.335212559280067213e-01,-7.833599325936714264e-01
1.130000000000004334e-01,4.343651007174553769e-01,-7.796904299761497903e-01
1.139999999999998792e-01,4.352176891587592467e-01,-7.760104606055154841e-01
1.150000000000002132e-01,4.360770266895886982e-01,-7.723222145293119345e-01
1.160000000000005471e-01,4.369411851867646135e-01,-7.686278119029470446e-01
1.169999999999999929e-01,4.378083038313684838e-01,-7.649293022012990662e-01
1.180000000000003268e-01,4.386765897597598718e-01,-7.612286636557200614e-01
1.189999999999997726e-01,4.395443185128113939e-01,-7.575278028755154658e-01
1.200000000000001066e-01,4.404098342953010059e-01,-7.538285545304564961e-01
1.210000000000004405e-01,4.412715500569398541e-01,-7.501326813571081997e-01
1.219999999999998863e-01,4.421279474061886594e-01,-7.464418745881121753e-01
1.230000000000002203e-01,4.429775763676818690e-01,-7.427577537407011876e-01
1.239999999999996660e-01,4.438190549937417462e-01,-7.390818675156458628e-01
1.250000000000000000e-01,4.446510688402088851e-01,-7.354156940793333819e-01
1.260000000000003340e-01,4.454723703164759074e-01,-7.317606418130410129e-01
1.269999999999997797e-01,4.462817779193537504e-01,-7.281180503118931391e-01
1.280000000000001137e-01,4.470781753600974184e-01,-7.244891909131621066e-01
1.290000000000004476e-01,4.478605105936074304e-01,-7.208752683467457567e-01
1.299999999999998934e-01,4.486277947585582959e-01,-7.172774210126812156e-01
1.310000000000002274e-01,4.493791010368719530e-01,-7.136967229588240258e-01
