z,vpotbasa,vxcpotbasa
3.639999999999998792e-01,7.433366674018744291e-01,-5.558475385390730938e-01
3.650000000000002132e-01,7.434253118797564674e-01,-5.526301564234288310e-01
3.660000000000005471e-01,7.435118257442818734e-01,-5.494219185300126540e-01
3.669999999999999929e-01,7.435960625130715318e-01,-5.462228967385940326e-01
3.680000000000003268e-01,7.436778774366563649e-01,-5.430331609997447462e-01
3.689999999999997726e-01,7.437571275151353412e-01,-5.398527793857688106e-01
3.700000000000001066e-01,7.438336715139295396e-01,-5.366818181890706807e-01
3.710000000000004405e-01,7.439073699786604710e-01,-5.335203417026113115e-01
3.719999999999998863e-01,7.439780852491648666e-01,-5.303684123013499008e-01
3.730000000000002203e-01,7.440456814726563728e-01,-5.272260905807424347e-01
3.740000000000005542e-01,7.441100246160718967e-01,-5.240934351223687226e-01
3.750000000000000000e-01,7.441709824775999405e-01,-5.209705025836413039e-01
3.760000000000003340e-01,7.442284246974111284e-01,-5.178573477211163567e-01
