z,vpotbas,vxcpotbas
1.200000000000000178e+00,5.611685378602127017e-02,-7.048672449038565491e-01
1.209999999999999964e+00,5.872373001368830225e-02,-6.996843143417141864e-01
1.219999999999999751e+00,6.135251360503773954e-02,-6.944547238081120177e-01
1.230000000000000426e+00,6.399515764604191137e-02,-6.891873201386868875e-01
1.240000000000000213e+00,6.664408350640055323e-02,-6.838904947317436811e-01
1.250000000000000000e+00,6.929216864469345261e-02,-6.785721916130539322e-01
1.259999999999999787e+00,7.193273393572779950e-02,-6.732399162408064797e-01
1.270000000000000462e+00,7.455953060577952263e-02,-6.679007454710317315e-01
1.280000000000000249e+00,7.716672685559428091e-02,-6.625613380913795147e-01
1.290000000000000036e+00,7.974889424538289528e-02,-6.572279457748827491e-01
1.299999999999999822e+00,8.230099391055228919e-02,-6.519064251195287873e-01
1.310000000000000497e+00,8.481836267162329301e-02,-6.466022493563081674e-01
1.320000000000000284e+00,8.729669909666615268e-02,-6.413205210256222033e-01
1.330000000000000071e+00,8.973204956967562040e-02,-6.360659845675554758e-01
1.339999999999999858e+00,9.212079441357090559e-02,-6.308430389092728463e-01
1.350000000000000533e+00,9.445963411200358761e-02,-6.256557507241071736e-01
1.360000000000000320e+00,9.674557566982222578e-02,-6.205078669228997201e-01
1.370000000000000107e+00,9.897591914795644819e-02,-6.154028278969554400e-01
1.379999999999999893e+00,1.011482444045513907e-01,-6.103437802356904696e-01
1.390000000000000568e+00,1.032603980705193436e-01,-6.053335892405952157e-01
1.400000000000000355e+00,1.053104807841592772e-01,-6.003748516535475366e-01
1.410000000000000142e+00,1.072968347062310812e-01,-5.954699080706575831e-01
1.419999999999999929e+00,1.092180313337703934e-01,-5.906208547858832203e-01
1.429999999999999716e+00,1.110728596280611824e-01,-5.858295559167676636e-01
1.440000000000000391e+00,1.128603144694808047e-01,-5.810976548717301515e-01
1.450000000000000178e+00,1.145795854494449928e-01,-5.764265857882091559e-01
1.459999999999999964e+00,1.162300460073554254e-01,-5.718175844319390855e-01
1.469999999999999751e+00,1.178112429183341969e-01,-5.672716988910471159e-01
1.480000000000000426e+00,1.193228861355546677e-01,-5.627898001223061719e-01
1.490000000000000213e+00,1.207648389892042318e-01,-5.583725917735659072e-01
1.500000000000000000e+00,1.221371087424754642e-01,-5.540206199461783498e-01
1.509999999999999787e+00,1.234398375035137552e-01,-5.497342826567016560e-01
1.520000000000000462e+00,1.246732934909211554e-01,-5.455138388136533401e-01
1.530000000000000249e+00,1.258378626492366037e-01,-5.413594167330701978e-01
1.540000000000000036e+00,1.269340406097557994e-01,-5.372710226907915221e-01
1.549999999999999822e+00,1.279624249911289480e-01,-5.332485488236866633e-01
1.560000000000000497e+00,1.289237080333755781e-01,-5.292917807738145575e-01
1.570000000000000284e+00,1.298186695582469741e-01,-5.254004050458358499e-01
1.580000000000000071e+00,1.306481702482900908e-01,-5.215740160364139566e-01
1.589999999999999858e+00,1.314131452364563357e-01,-5.178121227788923253e-01
1.600000000000000533e+00,1.321145979977095819e-01,-5.141141551675425525e-01
1.610000000000000320e+00,1.327535945337512124e-01,-5.104794702613187907e-01
1.620000000000000107e+00,1.333312578417414351e-01,-5.069073579310388045e-01
1.629999999999999893e+00,1.338487626577199718e-01,-5.033970464351656959e-01
1.640000000000000568e+00,1.343073304653085720e-01,-4.999477076474752590e-01
1.650000000000000355e+00,1.347082247602308103e-01,-4.965584621299374835e-01
1.660000000000000142e+00,1.350527465611718603e-01,-4.932283836229686136e-01
1.669999999999999929e+00,1.353422301575473163e-01,-4.899565038320459198e-01
