z,vpotbasa,vxcpotbasa
0.000000000000000000e+00,-1.306328558531152595e+00,-4.185058258877464965e+00
1.000000000000333955e-03,-1.285656006245138316e+00,-4.164321838141455068e+00
1.999999999999779732e-03,-1.224707421633673299e+00,-4.103181884682950198e+00
3.000000000000113687e-03,-1.126602505341304461e+00,-4.004758797910078272e+00
4.000000000000447642e-03,-9.962589383077944394e-01,-3.873971388543586691e+00
4.999999999999893419e-03,-8.400028717320304761e-01,-3.717147319701123998e+00
6.000000000000227374e-03,-6.650851548756899767e-01,-3.541539272525757287e+00
6.999999999999673150e-03,-4.791542820372849398e-01,-3.354797822945481123e+00
8.000000000000007105e-03,-2.897385745495570375e-01,-3.164453550970787621e+00
9.000000000000341061e-03,-1.037850174868940600e-01,-2.977455807395232856e+00
9.999999999999786837e-03,7.270833143376970176e-02,-2.799805059791868889e+00
1.100000000000012079e-02,2.349434035799365939e-01,-2.636301778045901933e+00
1.200000000000045475e-02,3.794488349109788605e-01,-2.490419678230042511e+00
1.299999999999990052e-02,5.040886441076330993e-01,-2.364297016367785886e+00
1.400000000000023448e-02,6.079705332459209854e-01,-2.258828271600705317e+00
1.499999999999968026e-02,6.912789506828442843e-01,-2.173831077558292080e+00
1.600000000000001421e-02,7.550613091545594902e-01,-2.108260006879761228e+00
1.700000000000034817e-02,8.009951014766727440e-01,-2.060439464186182068e+00
1.799999999999979394e-02,8.311599304015654388e-01,-2.028291668700763939e+00
1.900000000000012790e-02,8.478327755705656887e-01,-2.009541401353857282e+00
2.000000000000046185e-02,8.533183147169007832e-01,-2.001885697960755994e+00
2.099999999999990763e-02,8.498198115510540163e-01,-2.003122974066419815e+00
2.200000000000024158e-02,8.393507257928288778e-01,-2.011241425981963094e+00
2.299999999999968736e-02,8.236832214382976414e-01,-2.024470530936241630e+00
2.400000000000002132e-02,8.043272753304775424e-01,-2.041301944401687329e+00
2.500000000000035527e-02,7.825330059850676978e-01,-2.060487174851671099e+00
2.599999999999980105e-02,7.593088815967266036e-01,-2.081019377116647195e+00
2.700000000000013500e-02,7.354492838081948536e-01,-2.102105788569309297e+00
2.800000000000046896e-02,7.115661582253963724e-01,-2.123136077046853032e+00
2.899999999999991473e-02,6.881208823194930879e-01,-2.143650470710174449e+00
3.000000000000024869e-02,6.654538113716387260e-01,-2.163310209428122466e+00
3.099999999999969447e-02,6.438100906592552075e-01,-2.181871729536234206e+00
3.200000000000002842e-02,6.233611871864488396e-01,-2.199165129577260736e+00
3.300000000000036238e-02,6.042221925020461182e-01,-2.215076864385053135e+00
3.399999999999980815e-02,5.864653109813480203e-01,-2.229536254712402688e+00
3.500000000000014211e-02,5.701301248406122069e-01,-2.242505220434417357e+00
3.600000000000047606e-02,5.552312717527354557e-01,-2.253970601043138178e+00
3.699999999999992184e-02,5.417641320092337898e-01,-2.263938467496554807e+00
3.800000000000025580e-02,5.297090389088625617e-01,-2.272429911030187988e+00
3.899999999999970157e-02,5.190344266784925331e-01,-2.279477894851980047e+00
4.000000000000003553e-02,5.096992328576495090e-01,-2.285124851552482017e+00
4.100000000000036948e-02,5.016547866466845029e-01,-2.289420794923733737e+00
4.199999999999981526e-02,4.948463452858677392e-01,-2.292421783957496739e+00
4.300000000000014921e-02,4.892143873902305984e-01,-2.294188630021178898e+00
4.400000000000048317e-02,4.846957335238015196e-01,-2.294785776872139582e+00
4.499999999999992895e-02,4.812245374950215870e-01,-2.294280310355559571e+00
4.600000000000026290e-02,4.787331741140696262e-01,-2.292741071488314741e+00
4.699999999999970868e-02,4.771530379864608040e-01,-2.290237858280723238e+00
4.800000000000004263e-02,4.764152613032539563e-01,-2.286840709072927691e+00
4.900000000000037659e-02,4.764513549885537325e-01,-2.282619262569202334e+00
4.999999999999982236e-02,4.771937758706458754e-01,-2.277642191059344956e+00
5.100000000000015632e-02,4.785764219907560624e-01,-2.271976706494582832e+00
5.200000000000049027e-02,4.805350582472306398e-01,-2.265688135372288414e+00
5.299999999999993605e-02,4.830076749710395245e-01,-2.258839561120711270e+00
5.400000000000027001e-02,4.859347825432627221e-01,-2.251491529840280670e+00
5.499999999999971578e-02,4.892596456807674077e-01,-2.243701817952456601e+00
5.600000000000004974e-02,4.929284614688947408e-01,-2.235525252957221376e+00
5.700000000000038369e-02,4.968904855775261309e-01,-2.227013589007908578e+00
