z,vpotbasa,vxcpotbasa
0.000000000000000000e+00,3.088420339860506125e+00,-2.669950821859378820e+00
1.000000000000333955e-03,3.065491167069193335e+00,-2.692752068240165553e+00
1.999999999999779732e-03,2.997904793585002281e+00,-2.759955137137989567e+00
3.000000000000113687e-03,2.889166116282531949e+00,-2.868056534025984039e+00
4.000000000000447642e-03,2.744799321408925685e+00,-3.011534339933621851e+00
4.999999999999893419e-03,2.571909338213198559e+00,-3.183286659597058588e+00
6.000000000000227374e-03,2.378637189380535144e+00,-3.375176146068273209e+00
6.999999999999673150e-03,2.173566658490818426e+00,-3.578623192118605800e+00
8.000000000000007105e-03,1.965141422051644771e+00,-3.785188652050999192e+00
9.000000000000341061e-03,1.761146052376048265e+00,-3.987092698072859598e+00
9.999999999999786837e-03,1.568292467140053770e+00,-4.177628244280656489e+00
1.100000000000012079e-02,1.391937676014792569e+00,-4.351443094045041704e+00
1.200000000000045475e-02,1.235941620334436442e+00,-4.504682018793998211e+00
1.299999999999990052e-02,1.102657990394071641e+00,-4.634995884391252652e+00
1.400000000000023448e-02,9.930381190805890324e-01,-4.741437725273054404e+00
1.499999999999968026e-02,9.068196254661851086e-01,-4.824274089612412553e+00
1.600000000000001421e-02,8.427678176859956238e-01,-4.884743642039752309e+00
1.700000000000034817e-02,7.989385976449741023e-01,-4.924794276696051298e+00
1.799999999999979394e-02,7.729358073791996464e-01,-4.946825796246829832e+00
1.900000000000012790e-02,7.621423708058081559e-01,-4.953458798629708504e+00
2.000000000000046185e-02,7.639119134389831256e-01,-4.947343086419594194e+00
2.099999999999990763e-02,7.757146451222982630e-01,-4.931011809797001710e+00
2.200000000000024158e-02,7.952373258321137062e-01,-4.906781523044679183e+00
2.299999999999968736e-02,8.204416179579230306e-01,-4.876693849195503638e+00
2.400000000000002132e-02,8.495879162257198303e-01,-4.842491661935453884e+00
2.500000000000035527e-02,8.812329663689284498e-01,-4.805621474089585732e+00
2.599999999999980105e-02,9.142095407845312049e-01,-4.767253764653621495e+00
2.700000000000013500e-02,9.475955194028775619e-01,-4.728313897779911734e+00
2.800000000000046896e-02,9.806783119862498843e-01,-4.689517697297088006e+00
2.899999999999991473e-02,1.012918982364561016e+00,-4.651407317941023578e+00
3.000000000000024869e-02,1.043918937763741006e+00,-4.614384550635698190e+00
3.099999999999969447e-02,1.073390776989689765e+00,-4.578739968159140972e+00
3.200000000000002842e-02,1.101133917337683510e+00,-4.544677293143575270e+00
3.300000000000036238e-02,1.127014946681050844e+00,-4.512333039769322873e+00
3.399999999999980815e-02,1.150952238823423457e+00,-4.481791894215652050e+00
3.500000000000014211e-02,1.172904171155139341e+00,-4.453098493432909422e+00
3.600000000000047606e-02,1.192860233514623669e+00,-4.426266312492142418e+00
3.699999999999992184e-02,1.210834360991130954e+00,-4.401284329815039698e+00
3.800000000000025580e-02,1.226859917090575181e+00,-4.378122042402060821e+00
3.899999999999970157e-02,1.240985865431684543e+00,-4.356733293377079264e+00
4.000000000000003553e-02,1.253273777557307733e+00,-4.337059263770956186e+00
4.100000000000036948e-02,1.263795420347596510e+00,-4.319030885449127055e+00
4.199999999999981526e-02,1.272630744352793108e+00,-4.302570853540261808e+00
4.300000000000014921e-02,1.279866153806539897e+00,-4.287595357449959899e+00
4.400000000000048317e-02,1.285592982164032394e+00,-4.274015606505569664e+00
4.499999999999992895e-02,1.289906126742744075e+00,-4.261739197302945925e+00
4.600000000000026290e-02,1.292902815567273045e+00,-4.250671348548880069e+00
4.699999999999970868e-02,1.294681491644813276e+00,-4.240716018011446486e+00
4.800000000000004263e-02,1.295340806910156628e+00,-4.231776910827194982e+00
4.900000000000037659e-02,1.294978721719131975e+00,-4.223758382364010799e+00
4.999999999999982236e-02,1.293691707292345283e+00,-4.216566236554606384e+00
5.100000000000015632e-02,1.291574048781691797e+00,-4.210108425584987657e+00
5.200000000000049027e-02,1.288717246223755497e+00,-4.204295649988692318e+00
5.299999999999993605e-02,1.285209509921668269e+00,-4.199041865165285436e+00
5.400000000000027001e-02,1.281135345984140805e+00,-4.194264696539778292e+00
5.499999999999971578e-02,1.276575226977591626e+00,-4.189885772764639249e+00
5.600000000000004974e-02,1.271605341985651227e+00,-4.185830973208107153e+00
5.700000000000038369e-02,1.266297419854203854e+00,-4.182030608273623606e+00
