z,vpotbasa,vxcpotbasa
8.600000000000029843e-02,9.146987113153810522e-01,-2.952008645206610993e+00
8.699999999999974420e-02,9.175802260641661157e-01,-2.941024917790759918e+00
8.800000000000007816e-02,9.202515364900325512e-01,-2.930225999066851550e+00
8.900000000000041211e-02,9.227171343362484679e-01,-2.919608317087063032e+00
8.999999999999985789e-02,9.249818530350597534e-01,-2.909167941645069977e+00
9.100000000000019185e-02,9.270508180040659685e-01,-2.898900633718882958e+00
9.200000000000052580e-02,9.289294016402320775e-01,-2.888801892137659699e+00
9.299999999999997158e-02,9.306231825735460372e-01,-2.878866992412106640e+00
9.400000000000030553e-02,9.321379087753154380e-01,-2.869091025155285024e+00
9.499999999999975131e-02,9.334794641495319789e-01,-2.859468930365878681e+00
9.600000000000008527e-02,9.346538382687687996e-01,-2.849995526180462591e+00
9.700000000000041922e-02,9.356670989480149192e-01,-2.840665538015552549e+00
9.799999999999986500e-02,9.365253673804108114e-01,-2.831473622994467476e+00
9.900000000000019895e-02,9.372347955874997805e-01,-2.822414392958966012e+00
1.000000000000005329e-01,9.378015459632633721e-01,-2.813482435391365666e+00
1.009999999999999787e-01,9.382317727157128973e-01,-2.804672331647762640e+00
1.020000000000003126e-01,9.385316050320716696e-01,-2.795978674578749157e+00
1.029999999999997584e-01,9.387071318136505083e-01,-2.787396084053291645e+00
1.040000000000000924e-01,9.387643878444925649e-01,-2.778919220656160594e+00
1.050000000000004263e-01,9.387093412737341769e-01,-2.770542798626867587e+00
1.059999999999998721e-01,9.385478823056709885e-01,-2.762261597343185660e+00
1.070000000000002061e-01,9.382858130037019517e-01,-2.754070472605851805e+00
1.080000000000005400e-01,9.379288381249791806e-01,-2.745964364404831937e+00
1.089999999999999858e-01,9.374825569117235524e-01,-2.737938306997391713e+00
1.100000000000003197e-01,9.369524557730066761e-01,-2.729987435358872006e+00
1.109999999999997655e-01,9.363439017975278000e-01,-2.722106992297011363e+00
1.120000000000000995e-01,9.356621370435378449e-01,-2.714292334443189958e+00
1.130000000000004334e-01,9.349122735569244114e-01,-2.706538937477282136e+00
1.139999999999998792e-01,9.340992890724640896e-01,-2.698842400401757491e+00
1.150000000000002132e-01,9.332280233566893068e-01,-2.691198449626237998e+00
1.160000000000005471e-01,9.323031751536571266e-01,-2.683602942089268417e+00
1.169999999999999929e-01,9.313292996973107085e-01,-2.676051867983272547e+00
1.180000000000003268e-01,9.303108067561951522e-01,-2.668541352976865344e+00
1.189999999999997726e-01,9.292519591779853094e-01,-2.661067659891163562e+00
1.200000000000001066e-01,9.281568719027839531e-01,-2.653627189512950402e+00
1.210000000000004405e-01,9.270295114154675220e-01,-2.646216481414757737e+00
1.219999999999998863e-01,9.258736956084798742e-01,-2.638832215128622760e+00
1.230000000000002203e-01,9.246930940275032151e-01,-2.631471208538678663e+00
1.239999999999996660e-01,9.234912284734334564e-01,-2.624130418828991562e+00
1.250000000000000000e-01,9.222714739349011648e-01,-2.616806940825211925e+00
